COMID,RiverStation,XSID,ProfileM
5781217,43559,19577,6.213618561
5781217,43559,20052,6.213618561
5781217,43559,20534,6.213618561
5781217,43559,20982,6.213618561
5781217,43559,21457,6.213618561
5781217,43380,19130,4.863058868
5781217,43380,19130,4.863058868
5781217,43380,19130,4.863058868
5781217,43380,19578,4.863058868
5781217,43380,19578,4.863058868
5781217,43380,19578,4.863058868
5781217,43380,20053,4.863058868
5781217,43380,20053,4.863058868
5781217,43380,20053,4.863058868
5781217,43380,20535,4.863058868
5781217,43380,20535,4.863058868
5781217,43380,20535,4.863058868
5781217,43380,20983,4.863058868
5781217,43380,20983,4.863058868
5781217,43380,20983,4.863058868
5781217,43380,21458,4.863058868
5781217,43380,21458,4.863058868
5781217,43380,21458,4.863058868
5781217,43297,19131,4.551882649
5781217,43297,19579,4.551882649
5781217,43297,20054,4.551882649
5781217,43297,20536,4.551882649
5781217,43297,20984,4.551882649
5781217,43297,21459,4.551882649
5781217,43250,19132,4.35514466
5781217,43250,19580,4.35514466
5781217,43250,20055,4.35514466
5781217,43250,20537,4.35514466
5781217,43250,20985,4.35514466
5781217,43250,21460,4.35514466
5781217,43195,19133,4.1552765
5781217,43195,19581,4.1552765
5781217,43195,20056,4.1552765
5781217,43195,20538,4.1552765
5781217,43195,20986,4.1552765
5781217,43195,21461,4.1552765
5781217,43125,19134,3.929675284
5781217,43125,19582,3.929675284
5781217,43125,20057,3.929675284
5781217,43125,20539,3.929675284
5781217,43125,20987,3.929675284
5781217,43125,21462,3.929675284
5781217,43098,19135,3.842429045
5781217,43098,19583,3.842429045
5781217,43098,20058,3.842429045
5781217,43098,20540,3.842429045
5781217,43098,20988,3.842429045
5781217,43098,21463,3.842429045
5781217,43035,19136,3.639015888
5781217,43035,19584,3.639015888
5781217,43035,20059,3.639015888
5781217,43035,20541,3.639015888
5781217,43035,20989,3.639015888
5781217,43035,21464,3.639015888
5781217,42928,19137,3.299128085
5781217,42928,19585,3.299128085
5781217,42928,20060,3.299128085
5781217,42928,20542,3.299128085
5781217,42928,20990,3.299128085
5781217,42928,21465,3.299128085
5781217,42736,19138,2.665429683
5781217,42736,19586,2.665429683
5781217,42736,20061,2.665429683
5781217,42736,20543,2.665429683
5781217,42736,20991,2.665429683
5781217,42736,21466,2.665429683
5781217,42345,19139,1.714861613
5781217,42345,19587,1.714861613
5781217,42345,20062,1.714861613
5781217,42345,20544,1.714861613
5781217,42345,20992,1.714861613
5781217,42345,21467,1.714861613
5781217,41664,19140,0.2852196
5781217,41664,19588,0.2852196
5781217,41664,20063,0.2852196
5781217,41664,20545,0.2852196
5781217,41664,20993,0.2852196
5781217,41664,21468,0.2852196
5781167,78407,19012,92.44775202
5781167,78407,19460,92.44775202
5781167,78407,19935,92.44775202
5781167,78407,20417,92.44775202
5781167,78407,20865,92.44775202
5781167,78407,21340,92.44775202
5781167,78343,19013,90.87552782
5781167,78343,19461,90.87552782
5781167,78343,19936,90.87552782
5781167,78343,20418,90.87552782
5781167,78343,20866,90.87552782
5781167,78343,21341,90.87552782
5781167,78235,19014,88.6048156
5781167,78235,19462,88.6048156
5781167,78235,19937,88.6048156
5781167,78235,20419,88.6048156
5781167,78235,20867,88.6048156
5781167,78235,21342,88.6048156
5781167,78058,19015,83.80087214
5781167,78058,19463,83.80087214
5781167,78058,19938,83.80087214
5781167,78058,20420,83.80087214
5781167,78058,20868,83.80087214
5781167,78058,21343,83.80087214
5781167,77723,19016,75.2001513
5781167,77723,19464,75.2001513
5781167,77723,19939,75.2001513
5781167,77723,20421,75.2001513
5781167,77723,20869,75.2001513
5781167,77723,21344,75.2001513
5781167,77430,19017,68.79858173
5781167,77430,19465,68.79858173
5781167,77430,19940,68.79858173
5781167,77430,20422,68.79858173
5781167,77430,20870,68.79858173
5781167,77430,21345,68.79858173
5781167,77110,19018,61.76603229
5781167,77110,19466,61.76603229
5781167,77110,19941,61.76603229
5781167,77110,20423,61.76603229
5781167,77110,20871,61.76603229
5781167,77110,21346,61.76603229
5781167,76604,19019,50.87647221
5781167,76604,19467,50.87647221
5781167,76604,19942,50.87647221
5781167,76604,20424,50.87647221
5781167,76604,20872,50.87647221
5781167,76604,21347,50.87647221
5781167,76098,19020,39.6807837
5781167,76098,19468,39.6807837
5781167,76098,19943,39.6807837
5781167,76098,20425,39.6807837
5781167,76098,20873,39.6807837
5781167,76098,21348,39.6807837
5781167,75696,19021,31.64061189
5781167,75696,19469,31.64061189
5781167,75696,19944,31.64061189
5781167,75696,20426,31.64061189
5781167,75696,20874,31.64061189
5781167,75696,21349,31.64061189
5781167,75471,19022,27.147672
5781167,75471,19470,27.147672
5781167,75471,19945,27.147672
5781167,75471,20427,27.147672
5781167,75471,20875,27.147672
5781167,75471,21350,27.147672
5781167,75187,19023,22.42366257
5781167,75187,19471,22.42366257
5781167,75187,19946,22.42366257
5781167,75187,20428,22.42366257
5781167,75187,20876,22.42366257
5781167,75187,21351,22.42366257
5781167,74869,19024,20.27479853
5781167,74869,19472,20.27479853
5781167,74869,19947,20.27479853
5781167,74869,20429,20.27479853
5781167,74869,20877,20.27479853
5781167,74869,21352,20.27479853
5781167,74648,19025,17.05737382
5781167,74648,19473,17.05737382
5781167,74648,19948,17.05737382
5781167,74648,20430,17.05737382
5781167,74648,20878,17.05737382
5781167,74648,21353,17.05737382
5781167,74145,19026,8.108883305
5781167,74145,19474,8.108883305
5781167,74145,19949,8.108883305
5781167,74145,20431,8.108883305
5781167,74145,20879,8.108883305
5781167,74145,21354,8.108883305
5781155,94605,18960,99.0689809
5781155,94605,19408,99.0689809
5781155,94605,19883,99.0689809
5781155,94605,20365,99.0689809
5781155,94605,20813,99.0689809
5781155,94605,21288,99.0689809
5781155,94451,18961,98.16066034
5781155,94451,19409,98.16066034
5781155,94451,19884,98.16066034
5781155,94451,20366,98.16066034
5781155,94451,20814,98.16066034
5781155,94451,21289,98.16066034
5781155,94380,18962,97.6866605
5781155,94380,19410,97.6866605
5781155,94380,19885,97.6866605
5781155,94380,20367,97.6866605
5781155,94380,20815,97.6866605
5781155,94380,21290,97.6866605
5781155,94319,18963,97.26094576
5781155,94319,19411,97.26094576
5781155,94319,19886,97.26094576
5781155,94319,20368,97.26094576
5781155,94319,20816,97.26094576
5781155,94319,21291,97.26094576
5781155,94282,18964,96.98030516
5781155,94282,19412,96.98030516
5781155,94282,19887,96.98030516
5781155,94282,20369,96.98030516
5781155,94282,20817,96.98030516
5781155,94282,21292,96.98030516
5781155,94182,18965,96.31013778
5781155,94182,19413,96.31013778
5781155,94182,19888,96.31013778
5781155,94182,20370,96.31013778
5781155,94182,20818,96.31013778
5781155,94182,21293,96.31013778
5781155,94144,18966,96.06366436
5781155,94144,19414,96.06366436
5781155,94144,19889,96.06366436
5781155,94144,20371,96.06366436
5781155,94144,20819,96.06366436
5781155,94144,21294,96.06366436
5781155,94030,18967,95.35341503
5781155,94030,19415,95.35341503
5781155,94030,19890,95.35341503
5781155,94030,20372,95.35341503
5781155,94030,20820,95.35341503
5781155,94030,21295,95.35341503
5781155,94011,18968,95.21100882
5781155,94011,19416,95.21100882
5781155,94011,19891,95.21100882
5781155,94011,20373,95.21100882
5781155,94011,20821,95.21100882
5781155,94011,21296,95.21100882
5781155,93927,18969,94.59492613
5781155,93927,19417,94.59492613
5781155,93927,19892,94.59492613
5781155,93927,20374,94.59492613
5781155,93927,20822,94.59492613
5781155,93927,21297,94.59492613
5781155,93831,18970,94.24475086
5781155,93831,19418,94.24475086
5781155,93831,19893,94.24475086
5781155,93831,20375,94.24475086
5781155,93831,20823,94.24475086
5781155,93831,21298,94.24475086
5781155,93768,18971,94.1381119
5781155,93768,19419,94.1381119
5781155,93768,19894,94.1381119
5781155,93768,20376,94.1381119
5781155,93768,20824,94.1381119
5781155,93768,21299,94.1381119
5781155,93667,18972,94.02218924
5781155,93667,19420,94.02218924
5781155,93667,19895,94.02218924
5781155,93667,20377,94.02218924
5781155,93667,20825,94.02218924
5781155,93667,21300,94.02218924
5781155,93617,18973,93.71933097
5781155,93617,19421,93.71933097
5781155,93617,19896,93.71933097
5781155,93617,20378,93.71933097
5781155,93617,20826,93.71933097
5781155,93617,21301,93.71933097
5781155,93554,18974,93.27309162
5781155,93554,19422,93.27309162
5781155,93554,19897,93.27309162
5781155,93554,20379,93.27309162
5781155,93554,20827,93.27309162
5781155,93554,21302,93.27309162
5781155,92969,18975,90.47371587
5781155,92969,19423,90.47371587
5781155,92969,19898,90.47371587
5781155,92969,20380,90.47371587
5781155,92969,20828,90.47371587
5781155,92969,21303,90.47371587
5781155,92637,18976,88.07576708
5781155,92637,19424,88.07576708
5781155,92637,19899,88.07576708
5781155,92637,20381,88.07576708
5781155,92637,20829,88.07576708
5781155,92637,21304,88.07576708
5781155,92227,18977,85.30240683
5781155,92227,19425,85.30240683
5781155,92227,19900,85.30240683
5781155,92227,20382,85.30240683
5781155,92227,20830,85.30240683
5781155,92227,21305,85.30240683
5781155,91500,18978,80.59027118
5781155,91500,19426,80.59027118
5781155,91500,19901,80.59027118
5781155,91500,20383,80.59027118
5781155,91500,20831,80.59027118
5781155,91500,21306,80.59027118
5781155,91022,18979,78.05287155
5781155,91022,19427,78.05287155
5781155,91022,19902,78.05287155
5781155,91022,20384,78.05287155
5781155,91022,20832,78.05287155
5781155,91022,21307,78.05287155
5781155,90468,18980,75.00386582
5781155,90468,19428,75.00386582
5781155,90468,19903,75.00386582
5781155,90468,20385,75.00386582
5781155,90468,20833,75.00386582
5781155,90468,21308,75.00386582
5781155,90156,18981,73.04176874
5781155,90156,19429,73.04176874
5781155,90156,19904,73.04176874
5781155,90156,20386,73.04176874
5781155,90156,20834,73.04176874
5781155,90156,21309,73.04176874
5781155,89723,18982,70.11501123
5781155,89723,19430,70.11501123
5781155,89723,19905,70.11501123
5781155,89723,20387,70.11501123
5781155,89723,20835,70.11501123
5781155,89723,21310,70.11501123
5781155,89445,18983,69.04963775
5781155,89445,19431,69.04963775
5781155,89445,19906,69.04963775
5781155,89445,20388,69.04963775
5781155,89445,20836,69.04963775
5781155,89445,21311,69.04963775
5781155,88996,18984,66.37632085
5781155,88996,19432,66.37632085
5781155,88996,19907,66.37632085
5781155,88996,20389,66.37632085
5781155,88996,20837,66.37632085
5781155,88996,21312,66.37632085
5781155,88726,18985,64.47981549
5781155,88726,19433,64.47981549
5781155,88726,19908,64.47981549
5781155,88726,20390,64.47981549
5781155,88726,20838,64.47981549
5781155,88726,21313,64.47981549
5781155,88297,18986,61.55098177
5781155,88297,19434,61.55098177
5781155,88297,19909,61.55098177
5781155,88297,20391,61.55098177
5781155,88297,20839,61.55098177
5781155,88297,21314,61.55098177
5781155,88086,18987,60.1063633
5781155,88086,19435,60.1063633
5781155,88086,19910,60.1063633
5781155,88086,20392,60.1063633
5781155,88086,20840,60.1063633
5781155,88086,21315,60.1063633
5781155,87661,18988,57.20842112
5781155,87661,19436,57.20842112
5781155,87661,19911,57.20842112
5781155,87661,20393,57.20842112
5781155,87661,20841,57.20842112
5781155,87661,21316,57.20842112
5781155,87293,18989,54.53199933
5781155,87293,19437,54.53199933
5781155,87293,19912,54.53199933
5781155,87293,20394,54.53199933
5781155,87293,20842,54.53199933
5781155,87293,21317,54.53199933
5781155,87202,18990,53.8596207
5781155,87202,19438,53.8596207
5781155,87202,19913,53.8596207
5781155,87202,20395,53.8596207
5781155,87202,20843,53.8596207
5781155,87202,21318,53.8596207
5781155,87106,18991,53.16766971
5781155,87106,19439,53.16766971
5781155,87106,19914,53.16766971
5781155,87106,20396,53.16766971
5781155,87106,20844,53.16766971
5781155,87106,21319,53.16766971
5781155,86993,18992,52.37914128
5781155,86993,19440,52.37914128
5781155,86993,19915,52.37914128
5781155,86993,20397,52.37914128
5781155,86993,20845,52.37914128
5781155,86993,21320,52.37914128
5781155,86727,18993,50.43164566
5781155,86727,19441,50.43164566
5781155,86727,19916,50.43164566
5781155,86727,20398,50.43164566
5781155,86727,20846,50.43164566
5781155,86727,21321,50.43164566
5781155,86460,18994,48.59080858
5781155,86460,19442,48.59080858
5781155,86460,19917,48.59080858
5781155,86460,20399,48.59080858
5781155,86460,20847,48.59080858
5781155,86460,21322,48.59080858
5781155,85642,18995,44.03698427
5781155,85642,19443,44.03698427
5781155,85642,19918,44.03698427
5781155,85642,20400,44.03698427
5781155,85642,20848,44.03698427
5781155,85642,21323,44.03698427
5781155,85317,18996,42.60048301
5781155,85317,19444,42.60048301
5781155,85317,19919,42.60048301
5781155,85317,20401,42.60048301
5781155,85317,20849,42.60048301
5781155,85317,21324,42.60048301
5781155,84847,18997,39.91364934
5781155,84847,19445,39.91364934
5781155,84847,19920,39.91364934
5781155,84847,20402,39.91364934
5781155,84847,20850,39.91364934
5781155,84847,21325,39.91364934
5781155,84540,18998,37.72171494
5781155,84540,19446,37.72171494
5781155,84540,19921,37.72171494
5781155,84540,20403,37.72171494
5781155,84540,20851,37.72171494
5781155,84540,21326,37.72171494
5781155,84207,18999,35.24139599
5781155,84207,19447,35.24139599
5781155,84207,19922,35.24139599
5781155,84207,20404,35.24139599
5781155,84207,20852,35.24139599
5781155,84207,21327,35.24139599
5781155,83670,19000,31.80210322
5781155,83670,19448,31.80210322
5781155,83670,19923,31.80210322
5781155,83670,20405,31.80210322
5781155,83670,20853,31.80210322
5781155,83670,21328,31.80210322
5781155,83330,19001,29.66405883
5781155,83330,19449,29.66405883
5781155,83330,19924,29.66405883
5781155,83330,20406,29.66405883
5781155,83330,20854,29.66405883
5781155,83330,21329,29.66405883
5781155,82637,19002,25.23535411
5781155,82637,19450,25.23535411
5781155,82637,19925,25.23535411
5781155,82637,20407,25.23535411
5781155,82637,20855,25.23535411
5781155,82637,21330,25.23535411
5781155,82218,19003,22.35145277
5781155,82218,19451,22.35145277
5781155,82218,19926,22.35145277
5781155,82218,20408,22.35145277
5781155,82218,20856,22.35145277
5781155,82218,21331,22.35145277
5781155,81640,19004,18.75378259
5781155,81640,19452,18.75378259
5781155,81640,19927,18.75378259
5781155,81640,20409,18.75378259
5781155,81640,20857,18.75378259
5781155,81640,21332,18.75378259
5781155,80867,19005,13.33606875
5781155,80867,19453,13.33606875
5781155,80867,19928,13.33606875
5781155,80867,20410,13.33606875
5781155,80867,20858,13.33606875
5781155,80867,21333,13.33606875
5781155,80501,19006,9.986279776
5781155,80501,19454,9.986279776
5781155,80501,19929,9.986279776
5781155,80501,20411,9.986279776
5781155,80501,20859,9.986279776
5781155,80501,21334,9.986279776
5781155,80221,19007,8.603428789
5781155,80221,19455,8.603428789
5781155,80221,19930,8.603428789
5781155,80221,20412,8.603428789
5781155,80221,20860,8.603428789
5781155,80221,21335,8.603428789
5781155,79778,19008,5.992039429
5781155,79778,19456,5.992039429
5781155,79778,19931,5.992039429
5781155,79778,20413,5.992039429
5781155,79778,20861,5.992039429
5781155,79778,21336,5.992039429
5781155,79567,19009,5.372293915
5781155,79567,19457,5.372293915
5781155,79567,19932,5.372293915
5781155,79567,20414,5.372293915
5781155,79567,20862,5.372293915
5781155,79567,21337,5.372293915
5781155,79131,19010,3.272964535
5781155,79131,19458,3.272964535
5781155,79131,19933,3.272964535
5781155,79131,20415,3.272964535
5781155,79131,20863,3.272964535
5781155,79131,21338,3.272964535
5781155,78771,19011,1.129325912
5781155,78771,19459,1.129325912
5781155,78771,19934,1.129325912
5781155,78771,20416,1.129325912
5781155,78771,20864,1.129325912
5781155,78771,21339,1.129325912
5781143,96499,18953,91.60708823
5781143,96499,19401,91.60708823
5781143,96499,19876,91.60708823
5781143,96499,20358,91.60708823
5781143,96499,20806,91.60708823
5781143,96499,21281,91.60708823
5781143,96254,18954,78.1917705
5781143,96254,19402,78.1917705
5781143,96254,19877,78.1917705
5781143,96254,20359,78.1917705
5781143,96254,20807,78.1917705
5781143,96254,21282,78.1917705
5781143,95713,18955,49.2930432
5781143,95713,19403,49.2930432
5781143,95713,19878,49.2930432
5781143,95713,20360,49.2930432
5781143,95713,20808,49.2930432
5781143,95713,21283,49.2930432
5781143,95132,18956,17.13105954
5781143,95132,19404,17.13105954
5781143,95132,19879,17.13105954
5781143,95132,20361,17.13105954
5781143,95132,20809,17.13105954
5781143,95132,21284,17.13105954
5781143,94999,18957,13.6086759
5781143,94999,19405,13.6086759
5781143,94999,19880,13.6086759
5781143,94999,20362,13.6086759
5781143,94999,20810,13.6086759
5781143,94999,21285,13.6086759
5781143,94959,18958,11.3162242
5781143,94959,19406,11.3162242
5781143,94959,19881,11.3162242
5781143,94959,20363,11.3162242
5781143,94959,20811,11.3162242
5781143,94959,21286,11.3162242
5781143,94895,18959,7.589903084
5781143,94895,19407,7.589903084
5781143,94895,19882,7.589903084
5781143,94895,20364,7.589903084
5781143,94895,20812,7.589903084
5781143,94895,21287,7.589903084
5781135,98635,18930,90.15189844
5781135,98635,19378,90.15189844
5781135,98635,19853,90.15189844
5781135,98635,20335,90.15189844
5781135,98635,20783,90.15189844
5781135,98635,21258,90.15189844
5781135,98473,18931,81.83057741
5781135,98473,19379,81.83057741
5781135,98473,19854,81.83057741
5781135,98473,20336,81.83057741
5781135,98473,20784,81.83057741
5781135,98473,21259,81.83057741
5781135,98215,18932,69.64826411
5781135,98215,19380,69.64826411
5781135,98215,19855,69.64826411
5781135,98215,20337,69.64826411
5781135,98215,20785,69.64826411
5781135,98215,21260,69.64826411
5781135,98114,18933,64.76686154
5781135,98114,19381,64.76686154
5781135,98114,19856,64.76686154
5781135,98114,20338,64.76686154
5781135,98114,20786,64.76686154
5781135,98114,21261,64.76686154
5781135,98087,18934,63.47808032
5781135,98087,19382,63.47808032
5781135,98087,19857,63.47808032
5781135,98087,20339,63.47808032
5781135,98087,20787,63.47808032
5781135,98087,21262,63.47808032
5781135,98060,18935,62.19958046
5781135,98060,19383,62.19958046
5781135,98060,19858,62.19958046
5781135,98060,20340,62.19958046
5781135,98060,20788,62.19958046
5781135,98060,21263,62.19958046
5781135,98011,18936,59.77555448
5781135,98011,19384,59.77555448
5781135,98011,19859,59.77555448
5781135,98011,20341,59.77555448
5781135,98011,20789,59.77555448
5781135,98011,21264,59.77555448
5781135,97892,18937,53.96510132
5781135,97892,19385,53.96510132
5781135,97892,19860,53.96510132
5781135,97892,20342,53.96510132
5781135,97892,20790,53.96510132
5781135,97892,21265,53.96510132
5781135,97871,18938,52.99341589
5781135,97871,19386,52.99341589
5781135,97871,19861,52.99341589
5781135,97871,20343,52.99341589
5781135,97871,20791,52.99341589
5781135,97871,21266,52.99341589
5781135,97855,18939,52.23792296
5781135,97855,19387,52.23792296
5781135,97855,19862,52.23792296
5781135,97855,20344,52.23792296
5781135,97855,20792,52.23792296
5781135,97855,21267,52.23792296
5781135,97832,18940,51.53659196
5781135,97832,19388,51.53659196
5781135,97832,19863,51.53659196
5781135,97832,20345,51.53659196
5781135,97832,20793,51.53659196
5781135,97832,21268,51.53659196
5781135,97819,18941,51.17099584
5781135,97819,19389,51.17099584
5781135,97819,19864,51.17099584
5781135,97819,20346,51.17099584
5781135,97819,20794,51.17099584
5781135,97819,21269,51.17099584
5781135,97798,18942,49.85254658
5781135,97798,19390,49.85254658
5781135,97798,19865,49.85254658
5781135,97798,20347,49.85254658
5781135,97798,20795,49.85254658
5781135,97798,21270,49.85254658
5781135,97775,18943,48.39431808
5781135,97775,19391,48.39431808
5781135,97775,19866,48.39431808
5781135,97775,20348,48.39431808
5781135,97775,20796,48.39431808
5781135,97775,21271,48.39431808
5781135,97701,18944,44.62477743
5781135,97701,19392,44.62477743
5781135,97701,19867,44.62477743
5781135,97701,20349,44.62477743
5781135,97701,20797,44.62477743
5781135,97701,21272,44.62477743
5781135,97517,18945,36.48864253
5781135,97517,19393,36.48864253
5781135,97517,19868,36.48864253
5781135,97517,20350,36.48864253
5781135,97517,20798,36.48864253
5781135,97517,21273,36.48864253
5781135,97442,18946,34.09618977
5781135,97442,19394,34.09618977
5781135,97442,19869,34.09618977
5781135,97442,20351,34.09618977
5781135,97442,20799,34.09618977
5781135,97442,21274,34.09618977
5781135,97405,18947,31.90854024
5781135,97405,19395,31.90854024
5781135,97405,19870,31.90854024
5781135,97405,20352,31.90854024
5781135,97405,20800,31.90854024
5781135,97405,21275,31.90854024
5781135,97385,18948,30.83831383
5781135,97385,19396,30.83831383
5781135,97385,19871,30.83831383
5781135,97385,20353,30.83831383
5781135,97385,20801,30.83831383
5781135,97385,21276,30.83831383
5781135,97366,18949,29.73521339
5781135,97366,19397,29.73521339
5781135,97366,19872,29.73521339
5781135,97366,20354,29.73521339
5781135,97366,20802,29.73521339
5781135,97366,21277,29.73521339
5781135,97336,18950,27.98270334
5781135,97336,19398,27.98270334
5781135,97336,19873,27.98270334
5781135,97336,20355,27.98270334
5781135,97336,20803,27.98270334
5781135,97336,21278,27.98270334
5781135,97329,18951,27.5545646
5781135,97329,19399,27.5545646
5781135,97329,19874,27.5545646
5781135,97329,20356,27.5545646
5781135,97329,20804,27.5545646
5781135,97329,21279,27.5545646
5781135,97103,18952,2.85505414
5781135,97103,19400,2.85505414
5781135,97103,19875,2.85505414
5781135,97103,20357,2.85505414
5781135,97103,20805,2.85505414
5781135,97103,21280,2.85505414
5781137,97103,18952,2.85505414
5781137,97103,19400,2.85505414
5781137,97103,19875,2.85505414
5781137,97103,20357,2.85505414
5781137,97103,20805,2.85505414
5781137,97103,21280,2.85505414
5781237,38394,19155,19.15578581
5781237,38394,19603,19.15578581
5781237,38394,20078,19.15578581
5781237,38394,20560,19.15578581
5781237,38394,21008,19.15578581
5781237,38394,21483,19.15578581
5781237,5643,21812,19.15578581
5781237,5643,21940,19.15578581
5781237,38144,19156,18.02784305
5781237,38144,19604,18.02784305
5781237,38144,20079,18.02784305
5781237,38144,20561,18.02784305
5781237,38144,21009,18.02784305
5781237,38144,21484,18.02784305
5781237,5397,21813,18.02784305
5781237,5397,21941,18.02784305
5789812,34710,4315,93.70450285
5789812,34710,4691,93.70450285
5789812,34710,5543,93.70450285
5789812,34710,5919,93.70450285
5789812,34710,6889,93.70450285
5789812,34710,7265,93.70450285
5789812,34710,8021,93.70450285
5789812,34710,8397,93.70450285
5789812,32588,4320,85.32151012
5789812,32588,4696,85.32151012
5789812,32588,5548,85.32151012
5789812,32588,5924,85.32151012
5789812,32588,6894,85.32151012
5789812,32588,7270,85.32151012
5789812,32588,8026,85.32151012
5789812,32588,8402,85.32151012
5789812,30389,4331,75.64672905
5789812,30389,4707,75.64672905
5789812,30389,5559,75.64672905
5789812,30389,5935,75.64672905
5789812,30389,6905,75.64672905
5789812,30389,7281,75.64672905
5789812,30389,8037,75.64672905
5789812,30389,8413,75.64672905
5789812,28120,4335,67.69106556
5789812,28120,4711,67.69106556
5789812,28120,5563,67.69106556
5789812,28120,5939,67.69106556
5789812,28120,6909,67.69106556
5789812,28120,7285,67.69106556
5789812,28120,8041,67.69106556
5789812,28120,8417,67.69106556
5789812,23618,4346,49.14431621
5789812,23618,4722,49.14431621
5789812,23618,5574,49.14431621
5789812,23618,5950,49.14431621
5789812,23618,6920,49.14431621
5789812,23618,7296,49.14431621
5789812,23618,8052,49.14431621
5789812,23618,8428,49.14431621
5789812,20800,4358,38.41904235
5789812,20800,4734,38.41904235
5789812,20800,5586,38.41904235
5789812,20800,5962,38.41904235
5789812,20800,6932,38.41904235
5789812,20800,7308,38.41904235
5789812,20800,8064,38.41904235
5789812,20800,8440,38.41904235
5789122,36971,4310,91.38767115
5789122,36971,4686,91.38767115
5789122,36971,5538,91.38767115
5789122,36971,5914,91.38767115
5789122,36971,6884,91.38767115
5789122,36971,7260,91.38767115
5789122,36971,8016,91.38767115
5789122,36971,8392,91.38767115
5789128,47998,4280,38.66620871
5789128,47998,4656,38.66620871
5789128,47998,5508,38.66620871
5789128,47998,5884,38.66620871
5789128,47998,6854,38.66620871
5789128,47998,7230,38.66620871
5789128,47998,7986,38.66620871
5789128,47998,8362,38.66620871
5789128,45820,4284,33.09828828
5789128,45820,4660,33.09828828
5789128,45820,5512,33.09828828
5789128,45820,5888,33.09828828
5789128,45820,6858,33.09828828
5789128,45820,7234,33.09828828
5789128,45820,7990,33.09828828
5789128,45820,8366,33.09828828
5789176,86108,4191,99.17979155
5789176,86108,4567,99.17979155
5789176,86108,5419,99.17979155
5789176,86108,5795,99.17979155
5789176,86108,6765,99.17979155
5789176,86108,7141,99.17979155
5789176,86108,7897,99.17979155
5789176,86108,8273,99.17979155
5789176,85154,4194,96.6876126
5789176,85154,4570,96.6876126
5789176,85154,5422,96.6876126
5789176,85154,5798,96.6876126
5789176,85154,6768,96.6876126
5789176,85154,7144,96.6876126
5789176,85154,7900,96.6876126
5789176,85154,8276,96.6876126
5789176,83698,4197,92.18650021
5789176,83698,4573,92.18650021
5789176,83698,5425,92.18650021
5789176,83698,5801,92.18650021
5789176,83698,6771,92.18650021
5789176,83698,7147,92.18650021
5789176,83698,7903,92.18650021
5789176,83698,8279,92.18650021
5789176,72417,4226,63.03392143
5789176,72417,4602,63.03392143
5789176,72417,5454,63.03392143
5789176,72417,5830,63.03392143
5789176,72417,6800,63.03392143
5789176,72417,7176,63.03392143
5789176,72417,7932,63.03392143
5789176,72417,8308,63.03392143
5789176,70158,4230,57.43283565
5789176,70158,4606,57.43283565
5789176,70158,5458,57.43283565
5789176,70158,5834,57.43283565
5789176,70158,6804,57.43283565
5789176,70158,7180,57.43283565
5789176,70158,7936,57.43283565
5789176,70158,8312,57.43283565
5789176,65906,4243,45.57055177
5789176,65906,4619,45.57055177
5789176,65906,5471,45.57055177
5789176,65906,5847,45.57055177
5789176,65906,6817,45.57055177
5789176,65906,7193,45.57055177
5789176,65906,7949,45.57055177
5789176,65906,8325,45.57055177
5789176,63579,4247,39.58337306
5789176,63579,4623,39.58337306
5789176,63579,5475,39.58337306
5789176,63579,5851,39.58337306
5789176,63579,6821,39.58337306
5789176,63579,7197,39.58337306
5789176,63579,7953,39.58337306
5789176,63579,8329,39.58337306
5789176,61054,4253,32.91315014
5789176,61054,4629,32.91315014
5789176,61054,5481,32.91315014
5789176,61054,5857,32.91315014
5789176,61054,6827,32.91315014
5789176,61054,7203,32.91315014
5789176,61054,7959,32.91315014
5789176,61054,8335,32.91315014
5789176,58519,4259,25.87370168
5789176,58519,4635,25.87370168
5789176,58519,5487,25.87370168
5789176,58519,5863,25.87370168
5789176,58519,6833,25.87370168
5789176,58519,7209,25.87370168
5789176,58519,7965,25.87370168
5789176,58519,8341,25.87370168
5789176,56438,4263,20.65562546
5789176,56438,4639,20.65562546
5789176,56438,5491,20.65562546
5789176,56438,5867,20.65562546
5789176,56438,6837,20.65562546
5789176,56438,7213,20.65562546
5789176,56438,7969,20.65562546
5789176,56438,8345,20.65562546
5789176,53968,4268,13.90408647
5789176,53968,4644,13.90408647
5789176,53968,5496,13.90408647
5789176,53968,5872,13.90408647
5789176,53968,6842,13.90408647
5789176,53968,7218,13.90408647
5789176,53968,7974,13.90408647
5789176,53968,8350,13.90408647
5789176,52167,4271,9.422389849
5789176,52167,4647,9.422389849
5789176,52167,5499,9.422389849
5789176,52167,5875,9.422389849
5789176,52167,6845,9.422389849
5789176,52167,7221,9.422389849
5789176,52167,7977,9.422389849
5789176,52167,8353,9.422389849
5789124,47998,4280,38.66620871
5789124,47998,4656,38.66620871
5789124,47998,5508,38.66620871
5789124,47998,5884,38.66620871
5789124,47998,6854,38.66620871
5789124,47998,7230,38.66620871
5789124,47998,7986,38.66620871
5789124,47998,8362,38.66620871
5789124,45820,4284,33.09828828
5789124,45820,4660,33.09828828
5789124,45820,5512,33.09828828
5789124,45820,5888,33.09828828
5789124,45820,6858,33.09828828
5789124,45820,7234,33.09828828
5789124,45820,7990,33.09828828
5789124,45820,8366,33.09828828
5789124,41240,4295,38.25914337
5789124,41240,4671,38.25914337
5789124,41240,5523,38.25914337
